"","n","s","b_(Intercept)","b_condition_c","b_trial0_c","b_size0_c","b_condition_c:trial0_c","b_condition_c:size0_c","b_trial0_c:size0_c","b_condition_c:trial0_c:size0_c","t_id.(Intercept)","t_id.trial0_c","t_id.trial0_c.(Intercept)","p_(Intercept)","p_condition_c","p_trial0_c","p_size0_c","p_condition_c:trial0_c","p_condition_c:size0_c","p_trial0_c:size0_c","p_condition_c:trial0_c:size0_c"
"11",50,11,0.0230449366528736,-0.69854715310138,0.028944069906483,21.2028026073797,0.206595648606245,-0.0221862825525514,1.92514054269475,2.02682955889481,1.28776142947556,2.08855417040682,0.0843573930223165,0.8874815988425,0.0319948979420991,0.890454090175936,0,0.623044459738077,0.972725155390545,0.000280342212916979,0.0558306877813832
"12",50,12,-0.0338008216650638,0.0748814941571751,-0.0059443433561644,21.2327394936347,-0.644410615316446,-0.189572430902637,3.39532209754773,1.74932408115355,1.31505607032408,2.85150597001816,0.606160296200325,0.837178232380665,0.81993046817889,0.980541673225776,0,0.186162236524079,0.772361488707233,5.17484950643284e-11,0.0907591561224829
"13",50,13,0.141017899633643,-0.240309001130001,0.295957396985623,20.9991206165251,0.425530337839861,0.603848748911148,2.83538173849326,1.83280400651056,1.30945904526963,1.41124146782484,-0.0600207533691728,0.390321097067992,0.464203875509248,0.0906131973985741,0,0.223790558692378,0.341431230903189,5.01722116347616e-08,0.0781236037434784
"14",50,14,0.195153509604313,-0.145352104902831,-0.0619551092111952,20.4222495771093,-0.274087049571327,0.37578112532805,1.9992321986629,3.3219893345714,1.44341446252944,2.45517734984564,0.197576301033991,0.256645817971184,0.672704751522818,0.784557697498382,0,0.545364238454642,0.53852420564201,4.19577749454517e-05,0.000665582940028292
"15",50,15,0.2716185312329,-0.070455020466684,0.180067399670686,21.4373768206518,-0.148667952218072,-0.225271890396465,1.30970111717046,2.09141431823445,1.4792653062973,1.39223374141946,-0.0740912333087568,0.11907250033427,0.839797515787739,0.300719780298286,0,0.66922243452214,0.731502911123451,0.0165875638377962,0.0557707562897673
"16",50,16,-0.192261031124958,0.0267533743632207,-0.131784860519756,21.0769859870721,-0.231083476136218,-0.688147970486236,1.89003016136962,1.58815386327152,1.67897881881244,2.17004516351525,0.249011824372437,0.299449218214754,0.942448506612467,0.537779396347142,0,0.589039836149937,0.288099068303523,0.000314055083732386,0.130040791856923
"17",50,17,0.0267647148934783,0.611049552262777,-0.021764333206782,21.140125550991,-0.23327669787853,-0.302731246148363,1.93558457586096,1.47969272430039,1.13849685606005,2.17856967470965,0.0572589629896302,0.861525669084226,0.0464609016718707,0.919153572812861,0,0.58647331526845,0.63865895634613,0.00021673863318769,0.157433915814806
"18",50,18,0.141553103821846,-0.014243735574489,-0.179610905908342,21.5161963863834,-0.102627008020721,-0.209192456364306,2.71062297276915,3.3141967569148,1.4441683895616,2.3351390939765,0.089250003967514,0.410926844725591,0.967000921588422,0.417353564176947,0,0.816768926870841,0.751924088905548,3.06967158764584e-07,0.00175106654295815
"19",50,19,0.185532465062805,0.388926720136663,-0.205047324655893,21.4049364004475,-0.302613794893539,0.647930316519495,1.39239064744919,0.6550263752327,1.40856533277932,2.9509443475459,0.439966798507819,0.275556396443241,0.253104241735325,0.408388009710802,0,0.541824188439308,0.320022632386992,0.00797579716941727,0.532594064179672
"20",50,20,-0.0586636169063815,0.214376625039763,-0.385839624171333,20.5278970889848,-0.135606692202845,-0.795388878383484,1.26009017310651,1.17226916502588,1.4754201562662,3.07401265903352,-0.301036391419059,0.735858630021966,0.537642550734704,0.126518451569991,0,0.788306578154923,0.202088225905214,0.00994856684849894,0.23053431822241
"21",50,21,0.174463745349676,0.0122883930193897,-0.506297051682392,21.2319821152487,0.283993026878357,-0.961644118566234,2.53306428650063,1.76371245871743,0.656737009720718,2.77610904725282,0.393295657752871,0.139111244344835,0.958456439786255,0.0354669428379029,0,0.555321086601347,0.139188496740099,7.9079931677969e-07,0.0856188724835716
"22",50,22,-0.0995953626181824,-0.401609568092465,-0.435661209052497,20.8431961283811,-0.575038173969181,-0.193960373986462,1.30633382299698,2.46160689406883,1.38169718513844,1.78802814051756,0.050212250882189,0.554415146698254,0.233302559649705,0.0256569200104818,0,0.140855512315167,0.761641426843751,0.0131096854529858,0.0194214752316099
"23",50,23,-0.0419123993135625,-0.140420963756008,0.0884498676814647,20.3481664037391,-0.102959618780114,0.0433331876096162,2.31379861892039,2.32927260821024,1.04281995428828,2.78820954906461,0.284989543650874,0.775398596874553,0.632677987532161,0.713510917440127,0,0.830791467621798,0.943520596484193,1.98309927068739e-06,0.0166898475630448
"24",50,24,-0.143994751663492,-0.300541236910479,-0.286863579058607,20.1716561292378,-0.0787112817444812,0.0447249219476318,1.70259802090303,3.33558560885465,1.34327836656994,1.59393161507308,0.208992615717824,0.385907668158246,0.365543409370971,0.120326978642649,0,0.831236656624933,0.941351871885447,0.000654781728939532,0.000843290937713621
"25",50,25,0.445086896202635,0.403559394533923,-0.209327896243951,20.7768459170275,0.00447939106976632,-0.866415674080974,1.54935364125749,1.84543184763902,0.976004785374116,2.41900683949465,0.18805762882157,0.00178913572985629,0.156808714777392,0.353100233742319,0,0.992072796038501,0.167371764160206,0.00246990276606252,0.0714307328167451
"26",50,26,0.287400414182612,0.641696204024432,-0.209593725843987,20.3524932509729,0.182987747778313,-0.833914569159899,1.96276815216881,0.810369360662302,1.19283827497182,2.81839652509915,-0.330702649074373,0.0669746227551583,0.0408514566568333,0.387071763297572,0,0.705748631912927,0.174042608362893,6.19347733938736e-05,0.408328551830555
"27",50,27,0.149445937864224,-0.945742953823227,-0.112955171442892,20.8410930180254,0.468690628556351,-0.871720105018911,2.68772167394677,3.01653562718373,1.66168581556259,2.11290378581784,-0.0762480850289563,0.417885749232488,0.0103690599890305,0.59324457598386,0,0.267789520328423,0.168800604781116,1.22126665284467e-07,0.00299016960013493
"28",50,28,0.177219573845976,0.311219600597173,-0.277148089461726,21.1027988559671,0.239127890084377,-0.7038311152023,1.88342174229411,2.42125857474422,1.39131748947726,2.80797993191346,-0.0591214770981726,0.294571013839255,0.357396175981978,0.251962027885146,0,0.621150963456239,0.274530465210203,0.000213573142156152,0.0173204982381201
"29",50,29,0.160478129806121,0.0290612760354937,-0.0159988465902936,21.1088779483401,-0.435285961350926,-0.749152271484701,0.75790583765684,2.28834884639393,0.845472563223602,2.16490853734116,-0.165769921706199,0.227202689766008,0.912930538178241,0.940301840787891,0,0.308304894080313,0.245826542627157,0.151011140506515,0.0301728205779052
"30",50,30,-0.100946827687506,0.0640006071650157,-0.392585857513468,21.3830938257162,0.250030066108508,0.30888551425036,1.40415553359018,4.4853620471441,1.4201785562143,2.01630120172822,-0.281746315777113,0.554450276633657,0.851361824920496,0.0574277319129237,0,0.545146414016892,0.637450449399292,0.00840492807401135,2.56365650276928e-05
"31",50,31,-0.181121022747925,-0.0237294421784424,-0.156200545584473,20.5755121804314,-0.168383145418337,0.296900479620132,1.66430012665648,2.3718847399531,1.58488953619195,1.72667098996367,0.2516037323588,0.314479924581476,0.947464267859824,0.415632900246139,0,0.660839344441768,0.634678340104764,0.00127762916603223,0.0217227394339213
"32",50,32,-0.338481742224287,0.0807007648420604,-0.641785821403515,21.200026052413,0.0562694889563567,-0.264441313889681,1.6872322351799,2.3514821502995,1.28575799657839,2.38042437405159,0.117103159910166,0.037637006218815,0.80427991445718,0.00413932225147038,0,0.899969986836303,0.686202749627089,0.00123763724125411,0.0243947034954912
"33",50,33,0.0428762400511827,-0.123606306755973,-0.187137811838185,20.7425212700168,0.0138106843647078,-0.696173010006961,2.28706590191253,2.04761527828473,2.69989144162434,1.95045669755793,0.415634334513857,0.854601703241554,0.791670056928512,0.357203706269203,0,0.972897998401699,0.270954425343025,6.98465677998562e-06,0.044239567869757
"34",50,34,0.176708304462914,0.383953610696724,0.56337806244939,21.2174355373995,-0.610334294674157,-1.4889254511068,1.86886503034356,2.57788346440811,1.39514018325814,1.72178785785096,-0.214185078333113,0.296901190312393,0.257117247861424,0.00337196067751262,0,0.11229011537879,0.0219677265450911,0.000366320279014134,0.0139895457437041
"35",50,35,0.27556902653428,-0.0321648788181315,-0.11378939682561,20.3865309414306,-0.0258721516596046,-0.0163354746780614,2.12320219155581,0.38649318754639,1.50216275768588,2.56423227038398,0.556016874619304,0.116374185684968,0.926986624892369,0.623156014526575,0,0.955451346756037,0.978704708377779,1.64271465461177e-05,0.694942629505617
"36",50,36,-0.00934557799544419,-0.00264792985201328,-0.168329898084317,20.8307783106407,-0.53067512234361,0.272884685830464,1.66966543983851,0.34521421005385,1.77042834432436,2.26518233414286,-0.30570643772863,0.960796235319109,0.994443907894029,0.440465413253713,0,0.223997965119626,0.666811026166976,0.00111089358349609,0.736042871933774
"37",50,37,0.0642214723511269,0.0876259870619729,-0.041249280505323,21.5987547966255,-0.243947392690312,-0.331365035188525,0.37987291437254,1.79033890828932,2.13572241636575,2.31219042844057,-0.383928910227757,0.758125236292697,0.83360177421869,0.851669953296672,0,0.580316878620536,0.618324902993014,0.478686390687214,0.0950416055880882
"38",50,38,-0.17000479974717,-0.179681276747936,-0.28380963399986,20.8009352065036,0.339506218169883,-0.739326215534897,2.4776217434284,3.03431811561933,1.31644467312923,1.74940007342303,-0.233200766544277,0.301431034203573,0.585001442875625,0.141560850267899,0,0.379269528928016,0.245114835113022,1.69468834659553e-06,0.00337690841361397
"39",50,39,0.26077352006645,-0.441322231849786,-0.309054630720564,20.9198047078795,-0.182871897389144,-0.767104285707712,2.23878939116702,1.9252620940382,1.30110935632546,1.69117629834823,-0.395670766209863,0.111152517717655,0.177660848769237,0.104323737652884,0,0.630840750294266,0.230392929035285,1.60899822162366e-05,0.0636551036667538
"40",50,40,-0.195946295815173,0.185093002767262,-0.0650291368262048,20.5903913874523,-0.344539223574403,0.069505868596662,2.11282095638267,1.97723929867986,1.26928001994199,2.19458782795526,0.330333641145281,0.2253639222815,0.56690376884618,0.762195870492856,0,0.422773992105995,0.911205447124047,2.93154360299083e-05,0.0505495770520936
"41",50,41,-0.00414359180861161,0.00187935872872263,-0.437303094261843,21.1407277429873,0.0192434513724217,-1.23452141129981,1.85051555017412,1.84157707556679,1.23731238726567,2.29367499042524,-0.012050323996253,0.979299506832883,0.995305064400806,0.0464609720717962,0,0.965055216903665,0.0577601383686306,0.00037015186131347,0.0764526699511894
"42",50,42,-0.00121531521680382,-0.216716812847647,-0.91216501741511,20.8012253241219,-0.0633079238775188,0.322788279151959,1.96314185227527,3.15702074805348,1.25138850560587,2.07968325509983,-0.195524400898646,0.993962724470651,0.499897932727663,1.38855448076563e-05,0,0.880130913511135,0.609350921063555,7.54585054201729e-05,0.00145842249857256
"43",50,43,0.161225890948191,0.112807387242651,-0.362029968970799,20.5847655901291,-0.946590402829054,-0.0696360095571704,1.97443494581486,0.652278569491147,1.13022379381899,2.20472804640715,0.284204942593811,0.2914682632552,0.712089594290452,0.0930588376769704,0,0.0281174033654579,0.910862354429778,8.36936949426188e-05,0.515852944971952
"44",50,44,-0.052066471343457,-0.216187810919644,-0.0371834610050485,20.5690890977928,0.00663329924574312,-0.451548278722293,1.79601826411307,1.15454124223604,1.09657000713186,2.85235483823681,-0.0291727003677366,0.729419774256053,0.472690008476225,0.878664645003592,0,0.989135542758844,0.470282571914618,0.000288758295061994,0.243940199401699
"45",50,45,0.146680843174979,0.502329496629551,-0.034249245913101,20.8953687980375,-1.1201235441981,-1.24756062809345,2.78487759962578,1.50900034916735,1.50301472927703,2.79986498994904,0.291153745933251,0.403566611835446,0.152645869199836,0.887329812164958,0,0.0205098583495075,0.0516877340624018,3.53282285801426e-08,0.135292127613718
"46",50,46,0.1946547881109,0.469191510707486,-0.0663239994252813,20.9486305147603,-0.730878692660179,-0.725043735772762,1.69892957233749,2.47392147736226,1.21970660602462,3.16737724322322,-0.169191996689419,0.219808092463668,0.139190286221403,0.795915308279638,0,0.15413781386904,0.255111120781026,0.000792813002531186,0.0145686045100312
"47",50,47,0.166482013920276,0.105387806143468,-0.0731522646591664,20.8901138410871,0.190628323955797,-0.739201633144974,2.88863717915681,-0.486519521296332,1.32990875693628,1.89914664000132,0.455899866936261,0.314035132959988,0.749981623900577,0.715620703106486,0,0.635007965194242,0.246827725992948,3.04511624663931e-08,0.640901384962243
"48",50,48,0.0908545751133567,0.434513958702369,-0.176463859753243,20.7296733354051,-0.317679282056648,-0.24934491120522,2.36033285347663,2.54855551989886,1.33153542076596,2.40956653390333,0.139987634973773,0.582920631899257,0.189150026821387,0.432267598586551,0,0.479638471990189,0.690852034114013,2.28261051223902e-06,0.0107173252944584
"49",50,49,-0.160820165814956,0.237966706953799,-0.522910474321803,20.6539282471118,-0.424030064253185,-0.641841807102703,2.29092439542565,1.2322341296256,1.4434738962959,2.39212546390387,0.554558250788634,0.350112371491089,0.489378376189722,0.0196455732757751,0,0.344179651987946,0.310144459608476,6.86902215657239e-06,0.226430410436206
"50",50,50,-0.0645712021131923,-0.35518947447399,-0.139939588682869,20.9022488879345,0.0768620981183665,-0.527142319000179,1.95698982600027,2.59327712645533,1.65325290213987,1.32285466986332,-0.0644934160399447,0.725422090814541,0.334049371112999,0.409254798689823,0,0.820716947071248,0.4109051080513,0.000215019876387321,0.0142082951516894
"51",50,51,-0.0538378730152166,-0.273536688642085,-0.378230295892029,20.6919542491912,-0.175142525790603,0.454075658934057,2.02867835465333,0.780046258164506,1.64322307101179,2.24674597064251,-0.0121154587754704,0.768980798619211,0.455589471856697,0.0817595921893548,0,0.686954451908573,0.471267715058167,5.81343248797112e-05,0.439573312182823
"52",50,52,-0.150193674466357,0.0233976254105844,-0.582457712789941,20.8921453000562,0.205019369251078,-0.823517660707937,1.82288035345585,0.660232026731571,1.16899671223967,2.93196456986404,0.000565938817338269,0.333783873480917,0.939988964150297,0.0184234304714354,0,0.678273879926696,0.200377288548205,0.000318173492965041,0.514432512614134
"53",50,53,-0.119188442462436,0.146038858142668,-0.350914478968236,21.2247014829196,-0.743206997009782,-1.35161503672336,2.12186253744678,3.40819639952841,1.71605897592234,3.0406098747104,0.192297618799338,0.524598208889735,0.696680293310125,0.162765195132495,0,0.139373970902723,0.0391542864789032,3.07845345497345e-05,0.000816775799328146
"54",50,54,-0.0973618419340156,-0.124875154290716,-0.252474183154702,21.0623367385162,0.198818552629208,-0.441921749480983,1.64998738576703,1.02755456661841,1.30906361230824,2.57176542091844,0.0448789602868462,0.553056928833234,0.703643721017453,0.276515984655925,0,0.66831618361229,0.493703951124105,0.00139316442094345,0.319639773523007
"55",50,55,-0.159286356850208,-1.01420129211075,-0.355785430810354,21.360400024415,0.607562849345138,-0.777774774483015,2.37498066171859,3.27952404113394,1.06269515720937,1.43409140560959,0.0476015616179744,0.283574822502898,0.000640575351628649,0.0440024484183471,0,0.0854910336069833,0.239940327074329,1.04932302614962e-05,0.00234574031097845
"56",50,56,0.00800109905315038,-0.0292422371265564,-0.0300021489810879,20.5524322868323,-0.43977512041459,0.374218997734455,3.06030120480315,1.13894224250641,1.9602132888485,1.93500786339859,-0.023318680289001,0.968060318766033,0.941670242213721,0.882113279110774,0,0.277110979390084,0.5458320253377,6.55414840672383e-10,0.250414827144719
"57",50,57,0.34256566391963,0.0278125076820349,0.0080177966136453,20.8566790490246,-0.104224302319332,-0.717864316036977,2.18887675636477,2.49596280821598,1.23488374075962,3.3836635579637,0.302783708318233,0.0318065967093792,0.930552737132087,0.975827476166057,0,0.843875052213314,0.253299750048552,6.72489034773411e-06,0.0102605056666797
"58",50,58,-0.0415966301776141,0.109963708099898,-0.436788791998336,21.0481362326052,0.378929470458931,-0.730836521879577,1.82483924077161,0.873523351272236,1.57188259669465,2.34958102609179,0.132346638247233,0.816687320963118,0.759299860310083,0.0494130055935062,0,0.394015677392334,0.257250149779984,0.000382746146059028,0.395284097018216
"59",50,59,0.338540892070617,-0.520894219964797,-0.0547058961261552,21.1409008624926,-0.189656165148689,-1.14182756099981,3.06102620050182,2.23249203768155,1.60667639144593,2.61039635920607,0.520832167390803,0.0621229456871171,0.15125650856131,0.81500694223329,0,0.685058330539246,0.0807633325508213,4.2248479689889e-09,0.0321571136439602
"60",50,60,0.0585679641774775,-0.11352414307074,-0.598522713514968,20.9402369937972,0.0885237895046772,-0.977190386200188,2.10917773844216,0.524684297942052,1.59882500742849,2.13311691606059,0.334954934835709,0.746213894908164,0.753781848739046,0.00482477727194711,0,0.834890223296641,0.128672768796565,3.93246629862161e-05,0.609083215172898
"61",50,61,0.300158414633737,0.161725637471543,-0.280639060590474,21.2572836193923,-0.281147281275415,-1.32796800153332,2.86133356931799,-0.119161423082877,1.25700250953291,2.42343263764006,0.407870792216656,0.0623029330849975,0.615527900971864,0.213633517162467,0,0.533321234141452,0.0429227373730176,4.40263167460932e-08,0.909252694003147
"62",50,62,-0.0377918648776865,0.0382903481002475,-0.258454911408489,21.2552161348022,-0.186047146613319,-1.96802338149621,1.78985767253539,1.06368601776871,1.33898425294101,1.70059280318446,0.0121099912787598,0.819842982567306,0.908147510098512,0.175330039130931,0,0.625696462630008,0.00303291049031184,0.00101988270455932,0.329010608511987
"63",50,63,-0.0783458699279694,-0.094256986771723,-0.124063238026456,21.1438835756893,-0.425614874509868,0.0191996869693054,1.72809980661931,2.48971526661782,2.24275791766063,2.82564380393627,0.224469939907999,0.713714679686732,0.825334184906563,0.609051302311446,0,0.380345462461246,0.976331842126866,0.000797931174166316,0.0157031581422444
"64",50,64,0.0311949074079102,0.106262475514364,-0.213193920709224,20.6636988886052,-0.15163181494591,-0.490597077804661,2.73981954360169,1.92072544079248,1.18077670820514,1.84405550765918,0.0296966187716023,0.841518768363248,0.733436882761733,0.281160509525906,0,0.701529374520175,0.43414309286654,8.41641302714243e-08,0.0603707012661139
"65",50,65,0.144376916029439,-0.0762722731072265,-0.469227967279273,21.1625434592484,-0.403423536963307,-0.975675427201903,2.36859239983386,1.72816591130551,1.28276484946371,3.0065883812956,0.105033600111066,0.374424093373325,0.814506649064156,0.0605444301910776,0,0.419780353099586,0.135595127303134,3.99888597737296e-06,0.0925119960891432
"66",50,66,0.221488904783006,0.614195589749179,-0.609666207653187,21.3823906696452,-0.0445541840564671,-1.31322448410733,2.87103827506292,1.25545163544692,1.34622097012152,2.87804968651233,0.506033128368932,0.1834743293998,0.0651466389185043,0.0128729051467751,0,0.927584563731301,0.0460848936912634,3.35915138250137e-08,0.227336730179968
"67",50,67,-0.0200467856795215,0.0876959969900377,-0.366212430168961,21.0659099982349,0.468897958402907,-0.643186730823685,2.18633818245848,2.98326304413215,1.82678790558942,2.01648680673027,0.770937456766368,0.917331910470841,0.820400876066546,0.0764527218465604,0,0.25670685224081,0.318254004863061,2.80166623377278e-05,0.00426373355025135
"68",50,68,-0.18915122549923,-0.337200164626896,-0.506341130686027,20.4652744686213,0.17798279891011,-0.148420492854515,1.71669490204272,1.30698165984213,1.24447836017484,1.79794000974906,-0.00117904387429759,0.237368150722401,0.292243969418239,0.00964311775185866,0,0.649169617766716,0.812346359486588,0.000724329559976869,0.1981869439185
"69",50,69,0.00974599737582562,-0.175676665622231,-0.375389639430729,20.9236123401166,-0.600163043925153,-1.02831823449727,1.56666522239167,2.28368305730985,1.39667091232702,1.47859607937629,-0.173385186198765,0.954114086115474,0.604036202236643,0.0356599802535594,0,0.0930860814397523,0.109048276816218,0.00309186320483664,0.0310659513316123
"70",50,70,-0.071335649256547,-0.0751789884112272,-0.203387017263949,21.2167306205129,0.361878095030058,0.0330580342363186,1.58641791333391,2.61522746171624,1.50332002852143,3.2650055745341,-0.481861332581803,0.684472176543132,0.830444942096237,0.434147527723566,0,0.486559350317123,0.959304521344261,0.00154477934503647,0.00906200538835079
"71",50,71,0.03735980010037,-0.209892413730528,-0.261595632807968,20.9338839659881,-0.0995933724562489,-0.160827006629389,1.45546361575613,2.60490249084939,1.42929559788232,1.64558761228905,-0.096836038594645,0.827313762313449,0.540013465448851,0.163503212187742,0,0.790823520051887,0.801250191728597,0.00571966567069174,0.0134015946616743
"72",50,72,0.0741240002782709,0.0665607441874554,0.235610393000923,21.0039645441096,-0.660358469860673,-0.483162792058525,2.5022277260422,2.0408202400417,1.26591374139127,2.4654629287641,0.448817266702659,0.646168868423383,0.83669424591117,0.299783432969328,0,0.146199879150286,0.449942689092071,7.3402720703109e-07,0.0434368420860312
"73",50,73,0.0335466160566868,-0.102697746553597,-0.228022469040393,21.6022466592895,0.937202203277728,0.281079407283112,2.65835375198999,4.15347255973664,1.1860912749442,1.88507477945352,0.534747368473815,0.830289252385492,0.742858808471038,0.255106730889174,0,0.0193492986105331,0.670541522428088,7.35423169867261e-07,0.000109561947599599
"74",50,74,0.0373800747081896,0.152170564514832,-0.0844732166312788,21.2867526498949,-0.170333778871601,-0.0015219916354298,1.53073275702256,2.52094911197656,1.13762917408956,2.16700382756975,0.00491030605600578,0.807368974191547,0.61969209272062,0.692709775175755,0,0.690316566795477,0.998137128353083,0.00370404741753409,0.0168527252818425
"75",50,75,0.129928340769636,0.0563043553223185,-0.552428383617339,20.8457512129899,-0.192476631113155,-0.665150537489491,2.27629155494015,2.58399356931182,1.49061411488866,3.06624414009671,0.319379673477247,0.457383325082445,0.872074130656063,0.0286436650024102,0,0.703030651668279,0.294743894414583,4.91515634042691e-06,0.00951544081856621
"76",50,76,-0.0883330828595207,0.460104379743624,0.0140298414853927,20.9020157470027,0.475367298578453,0.0979171826708735,1.99092489617013,0.97775464720672,1.55270498963917,2.09672864015534,-0.0790403002643732,0.620448578795572,0.197146786474102,0.946852749519034,0,0.258771860012881,0.877176018328572,0.000100455313295403,0.339539612176677
"77",50,77,0.104089615215578,-0.221408222605875,-0.0884928094050471,20.4670382664083,-0.570358331818802,-0.581936768395158,1.90051815715856,2.96880619997662,1.20805335522311,2.84391120381801,-0.303371329613929,0.509398049428989,0.482865356325892,0.715968590640264,0,0.240972941636689,0.345920587938525,9.97280542097371e-05,0.0023715239055553
"78",50,78,-0.307176750450287,-0.0787262637583177,-0.0316408769300099,20.9432323182104,0.482542024627067,1.23505246209414,1.83046410130605,3.35112425569992,1.78804729513285,2.06406603216184,0.190270332381128,0.10787479508845,0.836764499653491,0.879524794224125,0,0.247771764162113,0.0523077886879327,0.000353465869467993,0.00107447524942813
"79",50,79,0.0123228927460777,0.0247109510730723,-0.0899784396122687,20.661323267583,-0.0179625496233692,0.611476961831563,1.98916484935292,0.85078907650381,1.37072743953862,2.15347137116801,-0.0271782075085807,0.941435813085966,0.941281243812992,0.672519462608959,0,0.96634608986049,0.325551182458827,7.66812914730046e-05,0.397719000936079
"80",50,80,0.0980084681637518,0.0655646881703545,-0.427236014878531,21.1840067623001,-0.0337918561705636,0.166531622310966,1.81697841812057,2.78534739338423,1.36175731806427,1.83073848804261,-0.495874279823661,0.558065111775821,0.84467768458779,0.0305070195876799,0,0.93181789654559,0.795495071330305,0.000463178084803946,0.00728368424104548
"81",50,81,-0.027306325378774,-0.0567716452046881,-0.346955716292062,21.0497487937316,-0.245328020301301,-0.841344602691103,2.53945016568801,2.43855323779245,1.07923537091996,1.87129908456438,-0.293708123226766,0.855018760342244,0.849354525853175,0.0818410077108093,0,0.538421118387408,0.192794945011951,1.02592588639328e-06,0.0189647589841984
"82",50,82,-0.0775517554109297,0.0845282040392471,-0.119701580293492,21.4241945514902,-0.182392561501868,-1.0044925300562,1.95191786951215,2.52969246921367,1.11832603659565,2.34586166764028,-0.104843744412683,0.610097792702928,0.781086508220808,0.589865650631019,0,0.681316060360096,0.129542108939599,0.000262073194789725,0.0180148597286969
"83",50,83,-0.0750090391175794,0.048897276892203,-0.209431560592874,20.8945562529815,0.135655196546168,-0.520602767108996,1.42149846140015,3.10889110159865,1.5475116489601,2.93456728237702,0.320762020161496,0.673504815373322,0.890767163053668,0.396601901823575,0,0.783667835015925,0.415190219654756,0.00505025387749635,0.00216914291165667
"84",50,84,0.166592022108756,-0.276259569926859,-0.439158771663372,21.5556267866556,0.633791431651401,-0.474059913419056,1.71175774648947,0.549187055129923,1.50401306673199,1.52389706575525,-0.355429933179916,0.343059254029278,0.431780435164356,0.0155555596552954,0,0.0808677789084839,0.477067141138432,0.00157333251233424,0.612123793022737
